month,location,grid_squaresX,grid_squaresY,aq,utctimestamp,period,test_period
Oct-18,Stepney Green,535545.0,181604.0,44.5,2018-10-01,before,before
Oct-18,Dod St/Burdett Rd,537049.0,181292.0,43.6,2018-10-01,before,before
Oct-18,Prestons Road/ Coldharbour,538364.0,180188.0,54.1,2018-10-01,before,before
Oct-18,Bonner Road,535356.0,183223.0,53.2,2018-10-01,before,before
Oct-18,Dellow St/The Highway,534951.0,180779.0,66.5,2018-10-01,before,before
Oct-18,Rhondda Grove/Mile End Rd,536542.0,182589.0,50.4,2018-10-01,before,before
Oct-18,Devas Street /Devons road,537821.0,182332.0,59.1,2018-10-01,before,before
Oct-18,Cartwright Street,533955.0,180805.0,48.4,2018-10-01,before,before
Oct-18,Victoria Park (Co-location site),536494.0,184170.0,30.7,2018-10-01,before,before
Oct-18,Thoydon Rd,536105.0,183049.0,53.0,2018-10-01,before,before
Oct-18,Ford Close/Roman Rd,536457.0,183301.0,47.2,2018-10-01,before,before
Oct-18,Limeharbour,537953.0,179357.0,54.6,2018-10-01,before,before
Oct-18,Morris/Barchester Street,537731.0,181761.0,50.2,2018-10-01,before,before
Oct-18,Watney Market,534938.0,181257.0,49.0,2018-10-01,before,before
Oct-18,Philpot St/Commercial Road,534816.0,181321.0,62.4,2018-10-01,before,before
Oct-18,Mansell St,533800.0,181021.0,71.9,2018-10-01,before,before
Oct-18,Whitechapel Market,534516.0,181744.0,77.3,2018-10-01,before,before
Oct-18,Hale Street,537661.0,180768.0,43.3,2018-10-01,before,before
Oct-18,Calvert Ave/Boundary Street,533507.0,182569.0,53.8,2018-10-01,before,before
Oct-18,Globe Rd/Mile End Rd,535634.0,182148.0,66.3,2018-10-01,before,before
Oct-18,Rich Street,536937.0,180987.0,51.8,2018-10-01,before,before
Oct-18,Whitechapel High St (KFC),533985.0,181426.0,87.7,2018-10-01,before,before
Oct-18,Zetland Street/A12,538178.0,181747.0,82.6,2018-10-01,before,before
Oct-18,St Katherine's Way,533992.0,180376.0,,2018-10-01,before,before
Oct-18,Newport Avenue,538954.0,180872.0,42.4,2018-10-01,before,before
Oct-18,Mile End Road Corner Bancroft Rd,535929.0,182220.0,77.9,2018-10-01,before,before
Oct-18,Colombia Rd/Gossett Street,533883.0,182815.0,51.7,2018-10-01,before,before
Oct-18,Blair Street (End of Street),538365.0,181180.0,48.2,2018-10-01,before,before
Oct-18,Wick Lane/Autumn St,537304.0,183619.0,54.6,2018-10-01,before,before
Oct-18,Poplar High St/Cotton St,538244.0,180761.0,81.8,2018-10-01,before,before
Oct-18,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,49.9,2018-10-01,before,before
Oct-18,Fieldgate Street,534239.0,181565.0,58.4,2018-10-01,before,before
Oct-18,Wapping High St/Sampson St,534444.0,180122.0,48.2,2018-10-01,before,before
Oct-18,TH Cemetery Park,536732.0,182361.0,30.4,2018-10-01,before,before
Oct-18,Portree Street,538895.0,181296.0,61.2,2018-10-01,before,before
Oct-18,Locksley St/St Paul's Way,536704.0,181647.0,48.5,2018-10-01,before,before
Oct-18,Millwall Park,538258.0,178689.0,30.9,2018-10-01,before,before
Oct-18,Wrexham Road,537581.0,183209.0,53.4,2018-10-01,before,before
Oct-18,Lawnhouse Close ,538190.0,179750.0,45.8,2018-10-01,before,before
Oct-18,Dolphin Lane,537539.0,180688.0,37.9,2018-10-01,before,before
Oct-18,Jubilee Street/Commercial Rd,535174.0,181290.0,77.7,2018-10-01,before,before
Oct-18,Commercial St/Calvin St,533611.0,182037.0,70.1,2018-10-01,before,before
Oct-18,Warner Place/Hackney Rd,534255.0,183130.0,47.3,2018-10-01,before,before
Oct-18,Finnis St/Three Colts Lane,534783.0,182385.0,44.4,2018-10-01,before,before
Oct-18,Parnell Rd/Old Ford Rd,536875.0,183740.0,54.7,2018-10-01,before,before
Oct-18,Westferry Road/Limehouse Link jnct,537100.0,180791.0,48.8,2018-10-01,before,before
Oct-18,Narrow St/Limehouse Link,535977.0,180879.0,118.0,2018-10-01,before,before
Oct-18,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,66.7,2018-10-01,before,before
Oct-18,Manchester Road/Ollife Street ,538431.0,179044.0,45.0,2018-10-01,before,before
Oct-18,Brodlove Lane,535598.0,180816.0,54.9,2018-10-01,before,before
Oct-18,Queensbridge Rd/Hackney Rd,533985.0,183122.0,47.9,2018-10-01,before,before
Oct-18,Bow Rd/Alfred St,537056.0,182773.0,46.2,2018-10-01,before,before
Oct-18,Wentworth Mews,536452.0,182454.0,63.8,2018-10-01,before,before
Oct-18,Ben Johnson Road,536080.0,181721.0,50.4,2018-10-01,before,before
Oct-18,"Cascades, Westferry Road",537115.0,180074.0,55.3,2018-10-01,before,before
Oct-18,Paradise Row/Bethnal Green Rd,534959.0,182757.0,49.9,2018-10-01,before,before
Oct-18,Wapping Wall/Garnet St,535133.0,180376.0,48.9,2018-10-01,before,before
Oct-18,Devons Road / Campbell Road ,537577.0,182232.0,58.9,2018-10-01,before,before
Oct-18,Harford St/Mile End Rd,536089.0,182258.0,54.1,2018-10-01,before,before
Oct-18,Hannibal Rd/Mile End Rd,535386.0,182021.0,58.0,2018-10-01,before,before
Oct-18,Squirries St/Gosset St,534313.0,182810.0,54.0,2018-10-01,before,before
Oct-18,Bromley High Street/ St Leonards,537868.0,182912.0,48.5,2018-10-01,before,before
Oct-18,Brick Lane/Princelet St,533866.0,181860.0,50.7,2018-10-01,before,before
Oct-18,Hatfield Terrace/Fairfield Road,537355.0,183059.0,43.4,2018-10-01,before,before
Oct-18,Toynbee St/Commercial St,533689.0,181705.0,78.4,2018-10-01,before,before
Oct-18,Mast House Terrace,537348.0,178690.0,43.3,2018-10-01,before,before
Oct-18,Bow Common Lane/St Paul's Way,537248.0,181820.0,47.9,2018-10-01,before,before
Oct-18,Victoria Park (Co-location site),536494.0,184170.0,26.7,2018-10-01,before,before
Oct-18,Roman Rd/Globe Road,535296.0,182793.0,48.9,2018-10-01,before,before
Oct-18,Thames Path Storers Quay,538730.0,178733.0,,2018-10-01,before,before
Oct-18,Pitsea St/Commercial Rd,535797.0,181164.0,50.6,2018-10-01,before,before
Oct-18,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,60.2,2018-10-01,before,before
Oct-18,Buckfast St/Bethnal Green Rd,534259.0,182580.0,48.5,2018-10-01,before,before
Oct-18,Admirals Way,537424.0,179910.0,40.0,2018-10-01,before,before
Oct-18,Augusta St/Giraud St,537516.0,181392.0,37.8,2018-10-01,before,before
Oct-18,Rhodeswell Rd,536577.0,181379.0,44.0,2018-10-01,before,before
Oct-18,Ackroyd Drive,536768.0,181772.0,51.8,2018-10-01,before,before
Oct-18,Shirbutt St o/s Holy Family School,537555.0,180892.0,39.0,2018-10-01,before,before
Oct-18,Cavell St/Stepney Way,534884.0,181667.0,58.3,2018-10-01,before,before
Nov-18,Devons Road / Campbell Road ,537577.0,182232.0,58.2,2018-11-01,before,before
Nov-18,Hatfield Terrace/Fairfield Road,537355.0,183059.0,48.4,2018-11-01,before,before
Nov-18,Devas Street /Devons road,537821.0,182332.0,59.2,2018-11-01,before,before
Nov-18,Chrisp Street/E India Dock Road ,537940.0,181021.0,61.1,2018-11-01,before,before
Nov-18,Wrexham Road,537581.0,183209.0,49.8,2018-11-01,before,before
Nov-18,Bromley High Street/ St Leonards,537868.0,182912.0,58.3,2018-11-01,before,before
Nov-18,Morris/Barchester Street,537731.0,181761.0,55.4,2018-11-01,before,before
Nov-18,St Katherine's Way,533992.0,180376.0,41.3,2018-11-01,before,before
Nov-18,Poplar High St/Cotton St,538244.0,180761.0,94.3,2018-11-01,before,before
Nov-18,Roman Rd/Globe Road,535296.0,182793.0,55.7,2018-11-01,before,before
Nov-18,Bonner Road,535356.0,183223.0,52.0,2018-11-01,before,before
Nov-18,Grove Rd/Old Ford Rd,535930.0,183385.0,69.0,2018-11-01,before,before
Nov-18,Whitechapel High St (KFC),533985.0,181426.0,73.5,2018-11-01,before,before
Nov-18,Fieldgate Street,534239.0,181565.0,69.6,2018-11-01,before,before
Nov-18,Whitechapel Market,534516.0,181744.0,83.8,2018-11-01,before,before
Nov-18,Globe Rd/Mile End Rd,535634.0,182148.0,64.2,2018-11-01,before,before
Nov-18,Stepney Green,535545.0,181604.0,51.1,2018-11-01,before,before
Nov-18,Pitsea St/Commercial Rd,535797.0,181164.0,53.5,2018-11-01,before,before
Nov-18,Narrow St/Limehouse Link,535977.0,180879.0,106.0,2018-11-01,before,before
Nov-18,Locksley St/St Paul's Way,536704.0,181647.0,50.8,2018-11-01,before,before
Nov-18,Mile End Road Corner Bancroft Rd,535929.0,182220.0,61.9,2018-11-01,before,before
Nov-18,Rhodeswell Rd,536577.0,181379.0,45.3,2018-11-01,before,before
Nov-18,Ben Johnson Road,536080.0,181721.0,53.5,2018-11-01,before,before
Nov-18,Harford St/Mile End Rd,536089.0,182258.0,49.9,2018-11-01,before,before
Nov-18,Thoydon Rd,536105.0,183049.0,49.3,2018-11-01,before,before
Nov-18,Commercial St/Calvin St,533611.0,182037.0,76.9,2018-11-01,before,before
Nov-18,Hannibal Rd/Mile End Rd,535386.0,182021.0,55.4,2018-11-01,before,before
Nov-18,Cavell St/Stepney Way,534884.0,181667.0,57.0,2018-11-01,before,before
Nov-18,Shirbutt St o/s Holy Family School,537555.0,180892.0,41.2,2018-11-01,before,before
Nov-18,Jubilee Street/Commercial Rd,535174.0,181290.0,66.6,2018-11-01,before,before
Nov-18,Wapping High St/Sampson St,534444.0,180122.0,47.4,2018-11-01,before,before
Nov-18,Cartwright Street,533955.0,180805.0,40.9,2018-11-01,before,before
Nov-18,Whitechapel Rd/Adler St,534133.0,181509.0,73.8,2018-11-01,before,before
Nov-18,Brick Lane/Princelet St,533866.0,181860.0,52.2,2018-11-01,before,before
Nov-18,Buckfast St/Bethnal Green Rd,534259.0,182580.0,49.2,2018-11-01,before,before
Nov-18,Thames Path Storers Quay,538730.0,178733.0,,2018-11-01,before,before
Nov-18,Squirries St/Gosset St,534313.0,182810.0,57.1,2018-11-01,before,before
Nov-18,Warner Place/Hackney Rd,534255.0,183130.0,54.5,2018-11-01,before,before
Nov-18,Hale Street,537661.0,180768.0,49.8,2018-11-01,before,before
Nov-18,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,61.0,2018-11-01,before,before
Nov-18,Finnis St/Three Colts Lane,534783.0,182385.0,24.5,2018-11-01,before,before
Nov-18,Sidney St/Mile End Rd,534968.0,181878.0,57.8,2018-11-01,before,before
Nov-18,Mansell St,533800.0,181021.0,70.2,2018-11-01,before,before
Nov-18,Philpot St/Commercial Road,534816.0,181321.0,67.6,2018-11-01,before,before
Nov-18,Dellow St/The Highway,534951.0,180779.0,73.3,2018-11-01,before,before
Nov-18,Queensbridge Rd/Hackney Rd,533985.0,183122.0,50.0,2018-11-01,before,before
Nov-18,Wapping Wall/Garnet St,535133.0,180376.0,47.2,2018-11-01,before,before
Nov-18,Brodlove Lane,535598.0,180816.0,57.9,2018-11-01,before,before
Nov-18,Paradise Row/Bethnal Green Rd,534959.0,182757.0,57.6,2018-11-01,before,before
Nov-18,Zetland Street/A12,538178.0,181747.0,84.6,2018-11-01,before,before
Nov-18,Ford Close/Roman Rd,536457.0,183301.0,50.1,2018-11-01,before,before
Nov-18,Victoria Park (Co-location site),536494.0,184170.0,32.6,2018-11-01,before,before
Nov-18,Bow Rd/Alfred St,537056.0,182773.0,56.4,2018-11-01,before,before
Nov-18,Portree Street,538895.0,181296.0,67.4,2018-11-01,before,before
Nov-18,Mast House Terrace,537348.0,178690.0,40.9,2018-11-01,before,before
Nov-18,Calvert Ave/Boundary Street,533507.0,182569.0,57.0,2018-11-01,before,before
Nov-18,Millwall Park,538246.0,178689.0,33.9,2018-11-01,before,before
Nov-18,Limeharbour,537953.0,179357.0,53.1,2018-11-01,before,before
Nov-18,Manchester Road/East Ferry Road,538032.0,178360.0,42.3,2018-11-01,before,before
Nov-18,Millwall Park,538258.0,178689.0,39.8,2018-11-01,before,before
Nov-18,Seyssel Street,538544.0,178767.0,46.8,2018-11-01,before,before
Nov-18,Manchester Road/Ollife Street ,538431.0,179044.0,46.7,2018-11-01,before,before
Nov-18,Lawnhouse Close ,538190.0,179750.0,47.8,2018-11-01,before,before
Nov-18,Admirals Way,537424.0,179910.0,45.8,2018-11-01,before,before
Nov-18,Toynbee St/Commercial St,533689.0,181705.0,69.5,2018-11-01,before,before
Nov-18,Prestons Road/ Coldharbour,538364.0,180188.0,44.4,2018-11-01,before,before
Nov-18,John Smith Mews,538742.0,180756.0,42.6,2018-11-01,before,before
Nov-18,Blair Street (End of Street),538365.0,181180.0,69.2,2018-11-01,before,before
Nov-18,Colombia Rd/Gossett Street,533883.0,182815.0,48.4,2018-11-01,before,before
Nov-18,Victoria Park (Co-location site),536494.0,184170.0,36.4,2018-11-01,before,before
Nov-18,"Cascades, Westferry Road",537115.0,180074.0,61.0,2018-11-01,before,before
Nov-18,Sextant Avenue,538674.0,178888.0,37.6,2018-11-01,before,before
Nov-18,Dolphin Lane,537539.0,180688.0,41.9,2018-11-01,before,before
Nov-18,Parnell Rd/Old Ford Rd,536875.0,183740.0,1.1,2018-11-01,before,before
Nov-18,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,62.5,2018-11-01,before,before
Nov-18,Rhondda Grove/Mile End Rd,536542.0,182589.0,,2018-11-01,before,before
Nov-18,Wentworth Mews,536452.0,182454.0,65.4,2018-11-01,before,before
Nov-18,Ackroyd Drive,536768.0,181772.0,54.1,2018-11-01,before,before
Nov-18,Dod St/Burdett Rd,537049.0,181292.0,44.4,2018-11-01,before,before
Nov-18,Westferry Road/Limehouse Link jnct,537100.0,180791.0,55.0,2018-11-01,before,before
Nov-18,Rich Street,536937.0,180987.0,51.7,2018-11-01,before,before
Nov-18,Newport Avenue,538954.0,180872.0,38.5,2018-11-01,before,before
Nov-18,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,38.4,2018-11-01,before,before
Nov-18,Wick Lane/Autumn St,537304.0,183619.0,58.0,2018-11-01,before,before
Nov-18,Fairfield Road/Tredegar Road ,537159.0,183415.0,64.2,2018-11-01,before,before
Nov-18,Bow Rd /Glebe Terrace,537525.0,182887.0,91.1,2018-11-01,before,before
Nov-18,TH Cemetery Park,536732.0,182361.0,33.4,2018-11-01,before,before
Nov-18,Bow Common Lane/St Paul's Way,537248.0,181820.0,51.6,2018-11-01,before,before
Nov-18,Augusta St/Giraud St,537516.0,181392.0,45.8,2018-11-01,before,before
Nov-18,Watney Market,534938.0,181257.0,38.7,2018-11-01,before,before
Dec-18,Mile End Road Corner Bancroft Rd,535929.0,182220.0,61.0,2018-12-01,before,before
Dec-18,Newport Avenue,538954.0,180872.0,44.1,2018-12-01,before,before
Dec-18,Thames Path Storers Quay,538730.0,178733.0,41.0,2018-12-01,before,before
Dec-18,Blair Street (End of Street),538365.0,181180.0,,2018-12-01,before,before
Dec-18,Shirbutt St o/s Holy Family School,537555.0,180892.0,40.3,2018-12-01,before,before
Dec-18,Portree Street,538895.0,181296.0,61.9,2018-12-01,before,before
Dec-18,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,63.2,2018-12-01,before,before
Dec-18,Devas Street /Devons road,537821.0,182332.0,55.0,2018-12-01,before,before
Dec-18,Wapping Wall/Garnet St,535133.0,180376.0,42.8,2018-12-01,before,before
Dec-18,Brodlove Lane,535598.0,180816.0,59.0,2018-12-01,before,before
Dec-18,Jubilee Street/Commercial Rd,535174.0,181290.0,73.3,2018-12-01,before,before
Dec-18,Cavell St/Stepney Way,534884.0,181667.0,61.1,2018-12-01,before,before
Dec-18,Hannibal Rd/Mile End Rd,535386.0,182021.0,63.3,2018-12-01,before,before
Dec-18,Roman Rd/Globe Road,535296.0,182793.0,52.0,2018-12-01,before,before
Dec-18,Bonner Road,535356.0,183223.0,60.9,2018-12-01,before,before
Dec-18,Grove Rd/Old Ford Rd,535930.0,183385.0,51.2,2018-12-01,before,before
Dec-18,Fieldgate Street,534239.0,181565.0,51.2,2018-12-01,before,before
Dec-18,Whitechapel Market,534516.0,181744.0,88.2,2018-12-01,before,before
Dec-18,Globe Rd/Mile End Rd,535634.0,182148.0,60.3,2018-12-01,before,before
Dec-18,Stepney Green,535545.0,181604.0,52.6,2018-12-01,before,before
Dec-18,Pitsea St/Commercial Rd,535797.0,181164.0,51.1,2018-12-01,before,before
Dec-18,Narrow St/Limehouse Link,535977.0,180879.0,108.3,2018-12-01,before,before
Dec-18,Locksley St/St Paul's Way,536704.0,181647.0,51.4,2018-12-01,before,before
Dec-18,Rhodeswell Rd,536577.0,181379.0,47.3,2018-12-01,before,before
Dec-18,Ben Johnson Road,536080.0,181721.0,60.2,2018-12-01,before,before
Dec-18,Queensbridge Rd/Hackney Rd,533985.0,183122.0,58.9,2018-12-01,before,before
Dec-18,Harford St/Mile End Rd,536089.0,182258.0,57.2,2018-12-01,before,before
Dec-18,Dellow St/The Highway,534951.0,180779.0,73.0,2018-12-01,before,before
Dec-18,Sidney St/Mile End Rd,534968.0,181878.0,52.0,2018-12-01,before,before
Dec-18,Colombia Rd/Gossett Street,533883.0,182815.0,52.6,2018-12-01,before,before
Dec-18,Calvert Ave/Boundary Street,533507.0,182569.0,58.8,2018-12-01,before,before
Dec-18,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,55.5,2018-12-01,before,before
Dec-18,Commercial St/Calvin St,533611.0,182037.0,69.1,2018-12-01,before,before
Dec-18,Whitechapel High St (KFC),533985.0,181426.0,73.2,2018-12-01,before,before
Dec-18,Mansell St,533800.0,181021.0,65.6,2018-12-01,before,before
Dec-18,St Katherine's Way,533992.0,180376.0,,2018-12-01,before,before
Dec-18,Wapping High St/Sampson St,534444.0,180122.0,41.6,2018-12-01,before,before
Dec-18,Cartwright Street,533955.0,180805.0,55.2,2018-12-01,before,before
Dec-18,Whitechapel Rd/Adler St,534133.0,181509.0,56.4,2018-12-01,before,before
Dec-18,Brick Lane/Princelet St,533866.0,181860.0,53.0,2018-12-01,before,before
Dec-18,Buckfast St/Bethnal Green Rd,534259.0,182580.0,43.0,2018-12-01,before,before
Dec-18,Squirries St/Gosset St,534313.0,182810.0,52.1,2018-12-01,before,before
Dec-18,Warner Place/Hackney Rd,534255.0,183130.0,58.9,2018-12-01,before,before
Dec-18,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,64.6,2018-12-01,before,before
Dec-18,Paradise Row/Bethnal Green Rd,534959.0,182757.0,58.5,2018-12-01,before,before
Dec-18,Finnis St/Three Colts Lane,534783.0,182385.0,44.8,2018-12-01,before,before
Dec-18,Philpot St/Commercial Road,534816.0,181321.0,66.7,2018-12-01,before,before
Dec-18,Zetland Street/A12,538178.0,181747.0,73.5,2018-12-01,before,before
Dec-18,Thoydon Rd,536105.0,183049.0,54.3,2018-12-01,before,before
Dec-18,Victoria Park (Co-location site),536494.0,184170.0,39.3,2018-12-01,before,before
Dec-18,Manchester Road/East Ferry Road,538032.0,178360.0,41.3,2018-12-01,before,before
Dec-18,Millwall Park,538258.0,178689.0,42.5,2018-12-01,before,before
Dec-18,Seyssel Street,538544.0,178767.0,49.1,2018-12-01,before,before
Dec-18,Manchester Road/Ollife Street ,538431.0,179044.0,47.8,2018-12-01,before,before
Dec-18,Lawnhouse Close ,538190.0,179750.0,50.2,2018-12-01,before,before
Dec-18,Admirals Way,537424.0,179910.0,46.2,2018-12-01,before,before
Dec-18,Toynbee St/Commercial St,533689.0,181705.0,72.3,2018-12-01,before,before
Dec-18,Prestons Road/ Coldharbour,538364.0,180188.0,58.2,2018-12-01,before,before
Dec-18,John Smith Mews,538742.0,180756.0,45.5,2018-12-01,before,before
Dec-18,Poplar High St/Cotton St,538244.0,180761.0,96.8,2018-12-01,before,before
Dec-18,Hale Street,537661.0,180768.0,49.6,2018-12-01,before,before
Dec-18,Chrisp Street/E India Dock Road ,537940.0,181021.0,63.4,2018-12-01,before,before
Dec-18,Morris/Barchester Street,537731.0,181761.0,51.6,2018-12-01,before,before
Dec-18,Devons Road / Campbell Road ,537577.0,182232.0,59.7,2018-12-01,before,before
Dec-18,Hatfield Terrace/Fairfield Road,537355.0,183059.0,46.6,2018-12-01,before,before
Dec-18,Wrexham Road,537581.0,183209.0,55.7,2018-12-01,before,before
Dec-18,Bromley High Street/ St Leonards,537868.0,182912.0,55.3,2018-12-01,before,before
Dec-18,Limeharbour,537953.0,179357.0,53.3,2018-12-01,before,before
Dec-18,Ford Close/Roman Rd,536457.0,183301.0,48.7,2018-12-01,before,before
Dec-18,Millwall Park,538246.0,178689.0,34.3,2018-12-01,before,before
Dec-18,Bow Rd/Alfred St,537056.0,182773.0,53.2,2018-12-01,before,before
Dec-18,Victoria Park (Co-location site),536494.0,184170.0,37.4,2018-12-01,before,before
Dec-18,Parnell Rd/Old Ford Rd,536875.0,183740.0,51.7,2018-12-01,before,before
Dec-18,Rhondda Grove/Mile End Rd,536542.0,182589.0,56.1,2018-12-01,before,before
Dec-18,Wentworth Mews,536452.0,182454.0,68.4,2018-12-01,before,before
Dec-18,Ackroyd Drive,536768.0,181772.0,55.1,2018-12-01,before,before
Dec-18,Dod St/Burdett Rd,537049.0,181292.0,48.0,2018-12-01,before,before
Dec-18,Rich Street,536937.0,180987.0,52.5,2018-12-01,before,before
Dec-18,Watney Market,534938.0,181257.0,48.2,2018-12-01,before,before
Dec-18,Wick Lane/Autumn St,537304.0,183619.0,56.4,2018-12-01,before,before
Dec-18,Fairfield Road/Tredegar Road ,537159.0,183415.0,65.4,2018-12-01,before,before
Dec-18,Bow Rd /Glebe Terrace,537525.0,182887.0,74.0,2018-12-01,before,before
Dec-18,TH Cemetery Park,536732.0,182361.0,36.6,2018-12-01,before,before
Dec-18,Bow Common Lane/St Paul's Way,537248.0,181820.0,52.8,2018-12-01,before,before
Dec-18,Augusta St/Giraud St,537516.0,181392.0,44.3,2018-12-01,before,before
Dec-18,Dolphin Lane,537539.0,180688.0,49.3,2018-12-01,before,before
Dec-18,Westferry Road/Limehouse Link jnct,537100.0,180791.0,51.7,2018-12-01,before,before
Dec-18,"Cascades, Westferry Road",537115.0,180074.0,48.2,2018-12-01,before,before
Dec-18,Mast House Terrace,537348.0,178690.0,48.5,2018-12-01,before,before
Dec-18,Sextant Avenue,538674.0,178888.0,34.2,2018-12-01,before,before
Jan-19,Colombia Rd/Gossett Street,533883.0,182815.0,54.9,2019-01-01,before,before
Jan-19,Grove Rd/Old Ford Rd,535930.0,183385.0,55.6,2019-01-01,before,before
Jan-19,Fieldgate Street,534239.0,181565.0,58.5,2019-01-01,before,before
